year,event_id,event_type,start_time,end_time,duration_hours,periods_in_event,max_price,min_price,avg_price,avg_imbalance,avg_wind,avg_gas,avg_interconnectors,time_of_max_price,time_band_at_max_price,regime_group,price_before_event,price_after_event,price_change_from_previous,research_note,likely_internal_driver,external_check_window_start,external_check_window_end,api_from,api_to,event_priority_rank
2025,2025_extreme_spike_cluster_2,extreme_spike_cluster,2025-01-08 14:30:00+00:00,2025-01-08 18:30:00+00:00,4.5,9,2900.0,600.0,2644.4444444444443,329.4749498966517,2575.4444444444443,25003.222222222223,4465.777777777777,2025-01-08 15:00:00+00:00,afternoon,jan_spike_stress,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,very_high_gas+very_low_wind+very_positive_imbalance,2025-01-08 12:30:00+00:00,2025-01-08 20:30:00+00:00,2025-01-08T12:30:00Z,2025-01-08T20:30:00Z,1
2025,2025_extreme_spike_cluster_1,extreme_spike_cluster,2025-01-08 12:00:00+00:00,2025-01-08 13:00:00+00:00,1.5,3,1950.0,995.0,1631.6666666666667,119.14790742707713,3328.0,24490.0,3968.6666666666665,2025-01-08 12:30:00+00:00,midday,jan_spike_stress,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,very_high_gas+low_wind,2025-01-08 10:00:00+00:00,2025-01-08 15:00:00+00:00,2025-01-08T10:00:00Z,2025-01-08T15:00:00Z,1
2025,2025_extreme_spike_cluster_5,extreme_spike_cluster,2025-01-20 16:30:00+00:00,2025-01-20 17:30:00+00:00,1.5,3,678.4771340408087,380.0,527.8257113469363,199.72770809523809,2142.6666666666665,26911.0,1909.3333333333333,2025-01-20 17:00:00+00:00,evening_peak,jan_spike_stress,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,very_high_gas+very_low_wind+positive_imbalance+lower_interconnector_support,2025-01-20 14:30:00+00:00,2025-01-20 19:30:00+00:00,2025-01-20T14:30:00Z,2025-01-20T19:30:00Z,1
2025,2025_extreme_spike_cluster_3,extreme_spike_cluster,2025-01-08 19:30:00+00:00,2025-01-08 19:30:00+00:00,0.5,1,600.0,600.0,600.0,51.28219816395664,2342.0,24209.0,4314.0,2025-01-08 19:30:00+00:00,evening_peak,jan_spike_stress,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,very_high_gas+very_low_wind,2025-01-08 17:30:00+00:00,2025-01-08 21:30:00+00:00,2025-01-08T17:30:00Z,2025-01-08T21:30:00Z,1
2025,2025_extreme_spike_cluster_8,extreme_spike_cluster,2025-10-13 11:30:00+00:00,2025-10-13 11:30:00+00:00,0.5,1,487.0,487.0,487.0,184.92249316358024,1088.0,21640.0,3762.0,2025-10-13 11:30:00+00:00,midday,oct_mixed_transition,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,very_high_gas+very_low_wind+positive_imbalance,2025-10-13 09:30:00+00:00,2025-10-13 13:30:00+00:00,2025-10-13T09:30:00Z,2025-10-13T13:30:00Z,1
2025,2025_extreme_spike_cluster_6,extreme_spike_cluster,2025-01-22 06:30:00+00:00,2025-01-22 07:00:00+00:00,1.0,2,450.0,340.0,395.0,181.91127458333335,115.0,25771.5,1971.0,2025-01-22 07:00:00+00:00,morning_ramp,jan_spike_stress,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,very_high_gas+very_low_wind+positive_imbalance+lower_interconnector_support,2025-01-22 04:30:00+00:00,2025-01-22 09:00:00+00:00,2025-01-22T04:30:00Z,2025-01-22T09:00:00Z,1
2025,2025_extreme_spike_cluster_7,extreme_spike_cluster,2025-06-30 17:00:00+00:00,2025-06-30 18:30:00+00:00,2.0,4,423.85,389.0,404.0375,656.9789799305147,7124.25,13098.75,1039.5,2025-06-30 17:00:00+00:00,evening_peak,jun_mixed_tail,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,low_wind+very_positive_imbalance+lower_interconnector_support,2025-06-30 15:00:00+00:00,2025-06-30 20:30:00+00:00,2025-06-30T15:00:00Z,2025-06-30T20:30:00Z,1
2025,2025_extreme_spike_cluster_10,extreme_spike_cluster,2025-10-22 16:00:00+00:00,2025-10-22 16:30:00+00:00,1.0,2,315.1,302.69008,308.89504,319.9991345354562,2107.0,19910.5,3768.0,2025-10-22 16:00:00+00:00,evening_peak,oct_mixed_transition,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,high_gas+very_low_wind+very_positive_imbalance,2025-10-22 14:00:00+00:00,2025-10-22 18:30:00+00:00,2025-10-22T14:00:00Z,2025-10-22T18:30:00Z,1
2025,2025_extreme_spike_cluster_4,extreme_spike_cluster,2025-01-20 07:00:00+00:00,2025-01-20 07:00:00+00:00,0.5,1,304.2,304.2,304.2,11.650854779783126,2333.0,25322.0,452.0,2025-01-20 07:00:00+00:00,morning_ramp,jan_spike_stress,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,very_high_gas+very_low_wind+lower_interconnector_support,2025-01-20 05:00:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20T05:00:00Z,2025-01-20T09:00:00Z,1
2025,2025_extreme_spike_cluster_9,extreme_spike_cluster,2025-10-14 17:00:00+00:00,2025-10-14 17:00:00+00:00,0.5,1,300.0,300.0,300.0,13.3421875,3626.0,22624.0,1906.0,2025-10-14 17:00:00+00:00,evening_peak,oct_mixed_transition,,,,Candidate extreme spike event. Highest priority for REMIT/external availability checks.,very_high_gas+low_wind+lower_interconnector_support,2025-10-14 15:00:00+00:00,2025-10-14 19:00:00+00:00,2025-10-14T15:00:00Z,2025-10-14T19:00:00Z,1
2025,2025_positive_spike_cluster_2,positive_spike_cluster,2025-01-08 14:30:00+00:00,2025-01-08 18:30:00+00:00,4.5,9,2900.0,600.0,2644.4444444444443,329.4749498966517,2575.4444444444443,25003.222222222223,4465.777777777777,2025-01-08 15:00:00+00:00,afternoon,jan_spike_stress,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind+very_positive_imbalance,2025-01-08 12:30:00+00:00,2025-01-08 20:30:00+00:00,2025-01-08T12:30:00Z,2025-01-08T20:30:00Z,2
2025,2025_positive_spike_cluster_1,positive_spike_cluster,2025-01-08 11:30:00+00:00,2025-01-08 13:00:00+00:00,2.0,4,1950.0,250.4607796554952,1286.365194913874,148.54339088280784,3485.5,24439.5,3954.0,2025-01-08 12:30:00+00:00,midday,jan_spike_stress,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+low_wind,2025-01-08 09:30:00+00:00,2025-01-08 15:00:00+00:00,2025-01-08T09:30:00Z,2025-01-08T15:00:00Z,2
2025,2025_positive_spike_cluster_6,positive_spike_cluster,2025-01-20 16:30:00+00:00,2025-01-20 17:30:00+00:00,1.5,3,678.4771340408087,380.0,527.8257113469363,199.72770809523809,2142.6666666666665,26911.0,1909.3333333333333,2025-01-20 17:00:00+00:00,evening_peak,jan_spike_stress,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind+positive_imbalance+lower_interconnector_support,2025-01-20 14:30:00+00:00,2025-01-20 19:30:00+00:00,2025-01-20T14:30:00Z,2025-01-20T19:30:00Z,2
2025,2025_positive_spike_cluster_3,positive_spike_cluster,2025-01-08 19:30:00+00:00,2025-01-08 19:30:00+00:00,0.5,1,600.0,600.0,600.0,51.28219816395664,2342.0,24209.0,4314.0,2025-01-08 19:30:00+00:00,evening_peak,jan_spike_stress,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind,2025-01-08 17:30:00+00:00,2025-01-08 21:30:00+00:00,2025-01-08T17:30:00Z,2025-01-08T21:30:00Z,2
2025,2025_positive_spike_cluster_12,positive_spike_cluster,2025-10-13 11:30:00+00:00,2025-10-13 12:00:00+00:00,1.0,2,487.0,290.0,388.5,109.4329134537708,1068.5,21621.5,3754.0,2025-10-13 11:30:00+00:00,midday,oct_mixed_transition,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind,2025-10-13 09:30:00+00:00,2025-10-13 14:00:00+00:00,2025-10-13T09:30:00Z,2025-10-13T14:00:00Z,2
2025,2025_positive_spike_cluster_9,positive_spike_cluster,2025-01-22 06:30:00+00:00,2025-01-22 07:00:00+00:00,1.0,2,450.0,340.0,395.0,181.91127458333335,115.0,25771.5,1971.0,2025-01-22 07:00:00+00:00,morning_ramp,jan_spike_stress,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind+positive_imbalance+lower_interconnector_support,2025-01-22 04:30:00+00:00,2025-01-22 09:00:00+00:00,2025-01-22T04:30:00Z,2025-01-22T09:00:00Z,2
2025,2025_positive_spike_cluster_10,positive_spike_cluster,2025-06-30 17:00:00+00:00,2025-06-30 19:30:00+00:00,3.0,6,423.85,289.03,366.8016666666667,656.2986690240556,7299.666666666667,13537.833333333334,665.6666666666666,2025-06-30 17:00:00+00:00,evening_peak,jun_mixed_tail,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",low_wind+very_positive_imbalance+lower_interconnector_support,2025-06-30 15:00:00+00:00,2025-06-30 21:30:00+00:00,2025-06-30T15:00:00Z,2025-06-30T21:30:00Z,2
2025,2025_positive_spike_cluster_16,positive_spike_cluster,2025-10-22 16:00:00+00:00,2025-10-22 17:30:00+00:00,2.0,4,315.1,250.0,279.44752,171.5579873768679,2052.25,20144.25,4095.5,2025-10-22 16:00:00+00:00,evening_peak,oct_mixed_transition,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind+positive_imbalance,2025-10-22 14:00:00+00:00,2025-10-22 19:30:00+00:00,2025-10-22T14:00:00Z,2025-10-22T19:30:00Z,2
2025,2025_positive_spike_cluster_5,positive_spike_cluster,2025-01-20 07:00:00+00:00,2025-01-20 07:00:00+00:00,0.5,1,304.2,304.2,304.2,11.650854779783126,2333.0,25322.0,452.0,2025-01-20 07:00:00+00:00,morning_ramp,jan_spike_stress,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind+lower_interconnector_support,2025-01-20 05:00:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20T05:00:00Z,2025-01-20T09:00:00Z,2
2025,2025_positive_spike_cluster_14,positive_spike_cluster,2025-10-14 17:00:00+00:00,2025-10-14 17:00:00+00:00,0.5,1,300.0,300.0,300.0,13.3421875,3626.0,22624.0,1906.0,2025-10-14 17:00:00+00:00,evening_peak,oct_mixed_transition,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+low_wind+lower_interconnector_support,2025-10-14 15:00:00+00:00,2025-10-14 19:00:00+00:00,2025-10-14T15:00:00Z,2025-10-14T19:00:00Z,2
2025,2025_positive_spike_cluster_13,positive_spike_cluster,2025-10-13 16:00:00+00:00,2025-10-13 17:30:00+00:00,2.0,4,294.93,281.88,285.43,350.85496299671297,1084.25,22757.5,2838.0,2025-10-13 16:00:00+00:00,evening_peak,oct_mixed_transition,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind+very_positive_imbalance,2025-10-13 14:00:00+00:00,2025-10-13 19:30:00+00:00,2025-10-13T14:00:00Z,2025-10-13T19:30:00Z,2
2025,2025_positive_spike_cluster_7,positive_spike_cluster,2025-01-20 19:00:00+00:00,2025-01-20 19:00:00+00:00,0.5,1,278.50004838553593,278.50004838553593,278.50004838553593,43.616278888888885,2792.0,25572.0,2776.0,2025-01-20 19:00:00+00:00,evening_peak,jan_spike_stress,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind,2025-01-20 17:00:00+00:00,2025-01-20 21:00:00+00:00,2025-01-20T17:00:00Z,2025-01-20T21:00:00Z,2
2025,2025_positive_spike_cluster_8,positive_spike_cluster,2025-01-21 13:30:00+00:00,2025-01-21 13:30:00+00:00,0.5,1,265.0,265.0,265.0,9.827619047619049,3167.0,24621.0,2724.0,2025-01-21 13:30:00+00:00,midday,jan_spike_stress,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+low_wind,2025-01-21 11:30:00+00:00,2025-01-21 15:30:00+00:00,2025-01-21T11:30:00Z,2025-01-21T15:30:00Z,2
2025,2025_positive_spike_cluster_15,positive_spike_cluster,2025-10-15 15:30:00+00:00,2025-10-15 15:30:00+00:00,0.5,1,264.0,264.0,264.0,203.77777777777777,2571.0,20372.0,2342.0,2025-10-15 15:30:00+00:00,afternoon,oct_mixed_transition,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind+positive_imbalance+lower_interconnector_support,2025-10-15 13:30:00+00:00,2025-10-15 17:30:00+00:00,2025-10-15T13:30:00Z,2025-10-15T17:30:00Z,2
2025,2025_positive_spike_cluster_11,positive_spike_cluster,2025-07-01 17:00:00+00:00,2025-07-01 17:00:00+00:00,0.5,1,263.58,263.58,263.58,449.5319827566137,3931.0,14269.0,2484.0,2025-07-01 17:00:00+00:00,evening_peak,jul_sep_surplus,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",low_wind+very_positive_imbalance+lower_interconnector_support,2025-07-01 15:00:00+00:00,2025-07-01 19:00:00+00:00,2025-07-01T15:00:00Z,2025-07-01T19:00:00Z,2
2025,2025_positive_spike_cluster_4,positive_spike_cluster,2025-01-08 21:00:00+00:00,2025-01-08 21:00:00+00:00,0.5,1,250.0,250.0,250.0,187.9627825,2421.0,22319.0,3958.0,2025-01-08 21:00:00+00:00,late_evening,jan_spike_stress,,,,"Candidate positive spike event. Check low wind, high gas, positive imbalance, evening timing and external availability events.",very_high_gas+very_low_wind+positive_imbalance,2025-01-08 19:00:00+00:00,2025-01-08 23:00:00+00:00,2025-01-08T19:00:00Z,2025-01-08T23:00:00Z,2
2025,2025_large_upward_jump_366,large_upward_jump,2025-01-08 14:30:00+00:00,2025-01-08 15:00:00+00:00,0.5,1,2900.0,2900.0,2900.0,159.88493166666666,2542.0,24920.0,4174.0,2025-01-08 15:00:00+00:00,afternoon,jan_spike_stress,600.0,2900.0,2300.0,Price moved from 600.0 to 2900.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-08 12:30:00+00:00,2025-01-08 17:00:00+00:00,2025-01-08T12:30:00Z,2025-01-08T17:00:00Z,3
2025,2025_large_upward_jump_361,large_upward_jump,2025-01-08 12:00:00+00:00,2025-01-08 12:30:00+00:00,0.5,1,1950.0,1950.0,1950.0,111.91191018461008,3258.0,24533.0,3932.0,2025-01-08 12:30:00+00:00,midday,jan_spike_stress,995.0,1950.0,955.0,Price moved from 995.0 to 1950.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-08 10:00:00+00:00,2025-01-08 14:30:00+00:00,2025-01-08T10:00:00Z,2025-01-08T14:30:00Z,3
2025,2025_large_upward_jump_360,large_upward_jump,2025-01-08 11:30:00+00:00,2025-01-08 12:00:00+00:00,0.5,1,995.0,995.0,995.0,216.35750500568344,3525.0,24631.0,3928.0,2025-01-08 12:00:00+00:00,midday,jan_spike_stress,250.4607796554952,995.0,744.5392203445048,Price moved from 250.4607796554952 to 995.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-08 09:30:00+00:00,2025-01-08 14:00:00+00:00,2025-01-08T09:30:00Z,2025-01-08T14:00:00Z,3
2025,2025_large_upward_jump_946,large_upward_jump,2025-01-20 16:30:00+00:00,2025-01-20 17:00:00+00:00,0.5,1,678.4771340408087,678.4771340408087,678.4771340408087,291.03424472222224,2138.0,26949.0,1656.0,2025-01-20 17:00:00+00:00,evening_peak,jan_spike_stress,380.0,678.4771340408087,298.47713404080866,Price moved from 380.0 to 678.4771340408087 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-20 14:30:00+00:00,2025-01-20 19:00:00+00:00,2025-01-20T14:30:00Z,2025-01-20T19:00:00Z,3
2025,2025_large_upward_jump_365,large_upward_jump,2025-01-08 14:00:00+00:00,2025-01-08 14:30:00+00:00,0.5,1,600.0,600.0,600.0,24.764263425925925,2597.0,24691.0,4206.0,2025-01-08 14:30:00+00:00,afternoon,jan_spike_stress,146.0,600.0,454.0,Price moved from 146.0 to 600.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-08 12:00:00+00:00,2025-01-08 16:30:00+00:00,2025-01-08T12:00:00Z,2025-01-08T16:30:00Z,3
2025,2025_large_upward_jump_375,large_upward_jump,2025-01-08 19:00:00+00:00,2025-01-08 19:30:00+00:00,0.5,1,600.0,600.0,600.0,51.28219816395664,2342.0,24209.0,4314.0,2025-01-08 19:30:00+00:00,evening_peak,jan_spike_stress,115.49,600.0,484.51,Price moved from 115.49 to 600.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-08 17:00:00+00:00,2025-01-08 21:30:00+00:00,2025-01-08T17:00:00Z,2025-01-08T21:30:00Z,3
2025,2025_large_upward_jump_13703,large_upward_jump,2025-10-13 11:00:00+00:00,2025-10-13 11:30:00+00:00,0.5,1,487.0,487.0,487.0,184.92249316358024,1088.0,21640.0,3762.0,2025-10-13 11:30:00+00:00,midday,oct_mixed_transition,176.37775455074637,487.0,310.6222454492536,Price moved from 176.37775455074637 to 487.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-10-13 09:00:00+00:00,2025-10-13 13:30:00+00:00,2025-10-13T09:00:00Z,2025-10-13T13:30:00Z,3
2025,2025_large_upward_jump_1022,large_upward_jump,2025-01-22 06:30:00+00:00,2025-01-22 07:00:00+00:00,0.5,1,450.0,450.0,450.0,204.5,102.0,26057.0,2372.0,2025-01-22 07:00:00+00:00,morning_ramp,jan_spike_stress,340.0,450.0,110.0,Price moved from 340.0 to 450.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-22 04:30:00+00:00,2025-01-22 09:00:00+00:00,2025-01-22T04:30:00Z,2025-01-22T09:00:00Z,3
2025,2025_large_upward_jump_8674,large_upward_jump,2025-06-30 16:30:00+00:00,2025-06-30 17:00:00+00:00,0.5,1,423.85,423.85,423.85,749.356793509361,6825.0,11740.0,1602.0,2025-06-30 17:00:00+00:00,evening_peak,jun_mixed_tail,195.96,423.85,227.89000000000001,Price moved from 195.96 to 423.85 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-06-30 14:30:00+00:00,2025-06-30 19:00:00+00:00,2025-06-30T14:30:00Z,2025-06-30T19:00:00Z,3
2025,2025_large_upward_jump_945,large_upward_jump,2025-01-20 16:00:00+00:00,2025-01-20 16:30:00+00:00,0.5,1,380.0,380.0,380.0,185.6082763888889,1971.0,26735.0,2498.0,2025-01-20 16:30:00+00:00,evening_peak,jan_spike_stress,131.55,380.0,248.45,Price moved from 131.55 to 380.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-20 14:00:00+00:00,2025-01-20 18:30:00+00:00,2025-01-20T14:00:00Z,2025-01-20T18:30:00Z,3
2025,2025_large_upward_jump_1021,large_upward_jump,2025-01-22 06:00:00+00:00,2025-01-22 06:30:00+00:00,0.5,1,340.0,340.0,340.0,159.32254916666668,128.0,25486.0,1570.0,2025-01-22 06:30:00+00:00,morning_ramp,jan_spike_stress,89.13,340.0,250.87,Price moved from 89.13 to 340.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-22 04:00:00+00:00,2025-01-22 08:30:00+00:00,2025-01-22T04:00:00Z,2025-01-22T08:30:00Z,3
2025,2025_large_upward_jump_14144,large_upward_jump,2025-10-22 15:30:00+00:00,2025-10-22 16:00:00+00:00,0.5,1,315.1,315.1,315.1,394.1674707981308,2182.0,19630.0,3766.0,2025-10-22 16:00:00+00:00,evening_peak,oct_mixed_transition,209.38,315.1,105.72000000000003,Price moved from 209.38 to 315.1 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-10-22 13:30:00+00:00,2025-10-22 18:00:00+00:00,2025-10-22T13:30:00Z,2025-10-22T18:00:00Z,3
2025,2025_large_upward_jump_926,large_upward_jump,2025-01-20 06:30:00+00:00,2025-01-20 07:00:00+00:00,0.5,1,304.2,304.2,304.2,11.650854779783126,2333.0,25322.0,452.0,2025-01-20 07:00:00+00:00,morning_ramp,jan_spike_stress,87.55,304.2,216.64999999999998,Price moved from 87.55 to 304.2 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-20 04:30:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20T04:30:00Z,2025-01-20T09:00:00Z,3
2025,2025_large_upward_jump_13762,large_upward_jump,2025-10-14 16:30:00+00:00,2025-10-14 17:00:00+00:00,0.5,1,300.0,300.0,300.0,13.3421875,3626.0,22624.0,1906.0,2025-10-14 17:00:00+00:00,evening_peak,oct_mixed_transition,93.05,300.0,206.95,Price moved from 93.05 to 300.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-10-14 14:30:00+00:00,2025-10-14 19:00:00+00:00,2025-10-14T14:30:00Z,2025-10-14T19:00:00Z,3
2025,2025_large_upward_jump_950,large_upward_jump,2025-01-20 18:30:00+00:00,2025-01-20 19:00:00+00:00,0.5,1,278.50004838553593,278.50004838553593,278.50004838553593,43.616278888888885,2792.0,25572.0,2776.0,2025-01-20 19:00:00+00:00,evening_peak,jan_spike_stress,88.06,278.50004838553593,190.44004838553593,Price moved from 88.06 to 278.50004838553593 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-20 16:30:00+00:00,2025-01-20 21:00:00+00:00,2025-01-20T16:30:00Z,2025-01-20T21:00:00Z,3
2025,2025_large_upward_jump_987,large_upward_jump,2025-01-21 13:00:00+00:00,2025-01-21 13:30:00+00:00,0.5,1,265.0,265.0,265.0,9.827619047619049,3167.0,24621.0,2724.0,2025-01-21 13:30:00+00:00,midday,jan_spike_stress,96.79,265.0,168.20999999999998,Price moved from 96.79 to 265.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-21 11:00:00+00:00,2025-01-21 15:30:00+00:00,2025-01-21T11:00:00Z,2025-01-21T15:30:00Z,3
2025,2025_large_upward_jump_8722,large_upward_jump,2025-07-01 16:30:00+00:00,2025-07-01 17:00:00+00:00,0.5,1,263.58,263.58,263.58,449.5319827566137,3931.0,14269.0,2484.0,2025-07-01 17:00:00+00:00,evening_peak,jul_sep_surplus,75.45,263.58,188.13,Price moved from 75.45 to 263.58 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-07-01 14:30:00+00:00,2025-07-01 19:00:00+00:00,2025-07-01T14:30:00Z,2025-07-01T19:00:00Z,3
2025,2025_large_upward_jump_378,large_upward_jump,2025-01-08 20:30:00+00:00,2025-01-08 21:00:00+00:00,0.5,1,250.0,250.0,250.0,187.9627825,2421.0,22319.0,3958.0,2025-01-08 21:00:00+00:00,late_evening,jan_spike_stress,112.0,250.0,138.0,Price moved from 112.0 to 250.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-08 18:30:00+00:00,2025-01-08 23:00:00+00:00,2025-01-08T18:30:00Z,2025-01-08T23:00:00Z,3
2025,2025_large_upward_jump_13708,large_upward_jump,2025-10-13 13:30:00+00:00,2025-10-13 14:00:00+00:00,0.5,1,232.56,232.56,232.56,201.17499057306256,1040.0,21797.0,2580.0,2025-10-13 14:00:00+00:00,afternoon,oct_mixed_transition,81.0,232.56,151.56,Price moved from 81.0 to 232.56 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-10-13 11:30:00+00:00,2025-10-13 16:00:00+00:00,2025-10-13T11:30:00Z,2025-10-13T16:00:00Z,3
2025,2025_large_upward_jump_932,large_upward_jump,2025-01-20 09:30:00+00:00,2025-01-20 10:00:00+00:00,0.5,1,224.83014529110483,224.83014529110483,224.83014529110483,4.000333333333334,1859.0,27163.0,2468.0,2025-01-20 10:00:00+00:00,midday,jan_spike_stress,110.0,224.83014529110483,114.83014529110483,Price moved from 110.0 to 224.83014529110483 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-20 07:30:00+00:00,2025-01-20 12:00:00+00:00,2025-01-20T07:30:00Z,2025-01-20T12:00:00Z,3
2025,2025_large_upward_jump_993,large_upward_jump,2025-01-21 16:00:00+00:00,2025-01-21 16:30:00+00:00,0.5,1,224.45984124848647,224.45984124848647,224.45984124848647,4.551272727272727,2438.0,25162.0,3578.0,2025-01-21 16:30:00+00:00,evening_peak,jan_spike_stress,109.0,224.45984124848647,115.45984124848647,Price moved from 109.0 to 224.45984124848647 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-21 14:00:00+00:00,2025-01-21 18:30:00+00:00,2025-01-21T14:00:00Z,2025-01-21T18:30:00Z,3
2025,2025_large_upward_jump_998,large_upward_jump,2025-01-21 18:30:00+00:00,2025-01-21 19:00:00+00:00,0.5,1,203.0,203.0,203.0,10.258333333333333,2792.0,24716.0,3618.0,2025-01-21 19:00:00+00:00,evening_peak,jan_spike_stress,88.65,203.0,114.35,Price moved from 88.65 to 203.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-21 16:30:00+00:00,2025-01-21 21:00:00+00:00,2025-01-21T16:30:00Z,2025-01-21T21:00:00Z,3
2025,2025_large_upward_jump_8672,large_upward_jump,2025-06-30 15:30:00+00:00,2025-06-30 16:00:00+00:00,0.5,1,201.6,201.6,201.6,949.6423075697554,6793.0,11268.0,1588.0,2025-06-30 16:00:00+00:00,evening_peak,jun_mixed_tail,71.0,201.6,130.6,Price moved from 71.0 to 201.6 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-06-30 13:30:00+00:00,2025-06-30 18:00:00+00:00,2025-06-30T13:30:00Z,2025-06-30T18:00:00Z,3
2025,2025_large_upward_jump_447,large_upward_jump,2025-01-10 07:00:00+00:00,2025-01-10 07:30:00+00:00,0.5,1,199.0,199.0,199.0,83.29355287037038,3650.0,23085.0,4974.0,2025-01-10 07:30:00+00:00,morning_ramp,jan_spike_stress,81.01,199.0,117.99,Price moved from 81.01 to 199.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-10 05:00:00+00:00,2025-01-10 09:30:00+00:00,2025-01-10T05:00:00Z,2025-01-10T09:30:00Z,3
2025,2025_large_upward_jump_14142,large_upward_jump,2025-10-22 14:30:00+00:00,2025-10-22 15:00:00+00:00,0.5,1,196.73,196.73,196.73,410.334490154696,2860.0,18108.0,3720.0,2025-10-22 15:00:00+00:00,afternoon,oct_mixed_transition,67.05,196.73,129.68,Price moved from 67.05 to 196.73 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-10-22 12:30:00+00:00,2025-10-22 17:00:00+00:00,2025-10-22T12:30:00Z,2025-10-22T17:00:00Z,3
