price_event_id,price_event_type,price_event_year,price_event_start,price_event_end,price_event_max_price,price_event_min_price,price_event_avg_imbalance,price_event_avg_wind,price_event_avg_gas,price_event_avg_interconnectors,price_event_time_band,price_event_regime_group,price_event_likely_internal_driver,query_api_from,query_api_to,remit_message_id,remit_id,remit_dataset,remit_mrid,remit_revisionNumber,remit_publishTime,remit_createdTime,remit_messageType,remit_messageHeading,remit_eventType,remit_unavailabilityType,remit_participantId,remit_registrationCode,remit_assetId,remit_assetType,remit_affectedUnit,remit_affectedUnitEIC,remit_affectedArea,remit_biddingZone,remit_fuelType,remit_normalCapacity,remit_availableCapacity,remit_unavailableCapacity,remit_eventStatus,remit_eventStartTime,remit_eventEndTime,remit_durationUncertainty,remit_cause,remit_relatedInformation,simplified_external_event_type,remit_outageProfile
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,80880,80880,REMIT,23XINTG-CROYTONG-NGET-RMT-00028628,2,2023-03-07T17:00:05Z,2023-03-07T17:00:05Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Unplanned,CECL,23XINTG-CROYTONG,T_COSO-1,,COSO-1,48W000000COSO-1F,,10YGB----------A,Fossil Gas,700.0,25.0,675.0,Inactive,2023-03-07T16:00:00Z,2023-03-07T17:00:00Z,,Plant Fault,,thermal_gas_unavailability,
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,81166,81166,REMIT,48X000000000001I-NGET-RMT-00055383,4,2023-03-07T20:35:28Z,2023-03-07T20:35:28Z,UnavailabilitiesOfElectricityFacilities,REMIT INFORMATION,Production unavailability,Unplanned,DRAX,48X000000000001I,T_DRAXX-3,Production,DRAXX-3,48W00000DRAXX-3A,N,10YGB----------A,Biomass,645.0,530.0,115.0,Inactive,2023-03-07T16:26:00Z,2023-03-07T20:37:27Z,,Boiler / Fuel Supply,,other_unavailability_or_capacity_change,
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,81897,81897,REMIT,48X000000000001I-NGET-RMT-00055382,2,2023-03-07T15:51:53Z,2023-03-07T15:51:53Z,UnavailabilitiesOfElectricityFacilities,REMIT INFORMATION,Production unavailability,Planned,DRAX,48X000000000001I,T_DRAXX-3,Production,DRAXX-3,48W00000DRAXX-3A,N,10YGB----------A,Biomass,645.0,590.0,55.0,Dismissed,2023-03-07T16:37:00Z,2023-03-12T18:05:30Z,,Boiler / Fuel Supply,,other_unavailability_or_capacity_change,
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,81670,81670,REMIT,23XINTG-CROYTONG-NGET-RMT-00028630,5,2023-03-07T17:30:04Z,2023-03-07T17:30:04Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CECL,23XINTG-CROYTONG,T_COSO-1,,COSO-1,48W000000COSO-1F,,10YGB----------A,Fossil Gas,700.0,69.0,631.0,Inactive,2023-03-07T17:00:00Z,2023-03-07T17:30:00Z,,Plant Fault,,thermal_gas_unavailability,
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,80449,80449,REMIT,48X000000000021C-NGET-RMT-00033751,2,2023-03-06T08:00:15Z,2023-03-06T08:00:15Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,ICHPLLP,48X000000000021C,T_HUMR-1,,HUMR-1,48W100000HUMR-1N,,10YGB----------A,Fossil Gas,1230.0,768.0,462.0,Dismissed,2023-03-07T17:00:00Z,2023-03-07T18:30:00Z,,Planned Maintenance,,thermal_gas_unavailability,
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,80268,80268,REMIT,23XINTG-CROYTONG-NGET-RMT-00028629,2,2023-03-07T16:34:27Z,2023-03-07T16:34:27Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CECL,23XINTG-CROYTONG,T_COSO-1,,COSO-1,48W000000COSO-1F,,10YGB----------A,Fossil Gas,700.0,350.0,350.0,Dismissed,2023-03-07T17:00:00Z,2023-03-08T01:00:00Z,,Planned Maintenance,,thermal_gas_unavailability,
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,80871,80871,REMIT,23XINTG-CROYTONG-NGET-RMT-00028631,3,2023-03-08T01:00:13Z,2023-03-08T01:00:13Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CECL,23XINTG-CROYTONG,T_COSO-1,,COSO-1,48W000000COSO-1F,,10YGB----------A,Fossil Gas,700.0,350.0,350.0,Inactive,2023-03-07T17:30:00Z,2023-03-08T01:00:00Z,,Plant Fault,,thermal_gas_unavailability,
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,79026,79026,REMIT,48X000000000021C-NGET-RMT-00033753,2,2023-03-06T08:00:16Z,2023-03-06T08:00:16Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,ICHPLLP,48X000000000021C,T_HUMR-1,,HUMR-1,48W100000HUMR-1N,,10YGB----------A,Fossil Gas,1230.0,769.0,461.0,Dismissed,2023-03-07T18:30:00Z,2023-03-07T21:30:00Z,,Planned Maintenance,,thermal_gas_unavailability,
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,80743,80743,REMIT,48X000000000189B-NGET-RMT-00004570,4,2023-03-08T01:07:00Z,2023-03-08T01:07:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,HUMPOWER,48X000000000189B,T_SHBA-1,Production,SHBA-1,48W000000SHBA-1C,B8,10YGB----------A,Fossil Gas,810.0,527.0,283.0,Active,2023-03-07T20:00:00Z,2023-03-08T01:30:00Z,,Gas Turbine,,thermal_gas_unavailability,
2023_large_upward_jump_3152,large_upward_jump,2023,2023-03-07 17:30:00+00:00,2023-03-07 18:00:00+00:00,1950.0,1950.0,514.5561,3332.0,23431.0,2066.0,evening_peak,q1_stress,sudden_price_movement_check_internal_and_external_context,2023-03-07T15:30:00Z,2023-03-07T20:00:00Z,725270,725270,REMIT,48X000000000068N-NGET-RMT-00691852,1,2024-03-28T05:21:41Z,2024-03-28T03:54:15Z,UnavailabilitiesOfElectricityFacilities,ST Trip,Production unavailability,Unplanned,MPL,48X000000000068N,MRWD-1,Production,MRWD-1,48W000000MRWD-1P,B10,10YGB----------A,Fossil Gas,405.0,280.0,125.0,Active,2024-03-28T03:30:00Z,2022-03-28T04:45:00Z,Hours,ST Trip,"~/GT11,2024-03-28 03:30:00,2022-03-28 04:45:00,0
~/GT12,2024-03-28 03:30:00,2022-03-28 04:45:00,280
~/ST1,2024-03-28 03:30:00,2022-03-28 04:45:00,0

MRWD-1 also includes zones B12/13",thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791207,791207,REMIT,48X0000000003210-NGET-RMT-00118256,13,2024-10-14T14:01:12Z,2024-10-14T15:00:08Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,ROBINRIG,48X0000000003210,T_RREW-1,Production,RREW-1,48W000000RREW-14,,10YGB----------A,Wind Offshore,90.0,0.0,0.0,Inactive,2024-10-14T10:00:00Z,2024-10-14T14:00:00Z,,Other,Status changed to Completed,wind_unavailability,"[{'startTime': '2024-10-14T10:00:00Z', 'endTime': '2024-10-14T10:00:00Z', 'capacity': 0.0}, {'startTime': '2024-10-14T10:00:00Z', 'endTime': '2024-10-14T13:57:30Z', 'capacity': 0.0}, {'startTime': '2024-10-14T13:57:30Z', 'endTime': '2024-10-14T13:59:10Z', 'capacity': 50.0}, {'startTime': '2024-10-14T13:59:10Z', 'endTime': '2024-10-14T14:00:00Z', 'capacity': 75.0}]"
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791174,791174,REMIT,48X000000000283J-NGET-RMT-00038931,2,2024-10-14T11:19:09Z,2024-10-14T12:18:50Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,SPGEN01,48X000000000283J,T_RYHPS-1,,RYHPS-1,48W00000RYHPS-1J,,10YGB----------A,Fossil Gas,715.0,455.0,260.0,Dismissed,2024-10-14T11:00:00Z,2024-10-14T14:30:00Z,,Ambient,,thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791080,791080,REMIT,48X000000000065T-NGET-RMT-00005009,2,2024-10-13T18:37:11Z,2024-10-13T19:36:28Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CENPB,48X000000000065T,E_PETEM1,,PETEM1,48WSTN00000PETEV,,10YGB----------A,Other,240.0,120.0,120.0,Dismissed,2024-10-14T11:00:00Z,2024-10-17T04:00:00Z,,Nozzle replacement,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791226,791226,REMIT,48X000000000065T-NGET-RMT-00005022,2,2024-10-14T15:01:11Z,2024-10-14T16:00:04Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CENPB,48X000000000065T,E_PETEM1,,PETEM1,48WSTN00000PETEV,,10YGB----------A,Other,240.0,0.0,240.0,Inactive,2024-10-14T11:30:00Z,2024-10-14T15:00:00Z,,Nozzle replacement,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,790610,790610,REMIT,48X000000000263P-NGET-RMT-00009488,5,2024-10-09T15:02:08Z,2024-10-09T15:01:50Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,SWEL001,A0018786K.IE,T_SGRWO-3,,T_SGRWO-3,48W00000SGRWO-3H,N,10YGB----------A,Wind Offshore,160.0,0.0,160.0,Active,2024-10-14T11:30:00Z,2024-10-14T13:00:00Z,,B19,Planned - Future,wind_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,790611,790611,REMIT,48X000000000263P-NGET-RMT-00009489,4,2024-10-09T15:03:10Z,2024-10-09T15:02:26Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,SWEL001,A0018786K.IE,T_SGRWO-4,,T_SGRWO-4,48W00000SGRWO-4F,N,10YGB----------A,Wind Offshore,140.0,0.0,140.0,Active,2024-10-14T11:30:00Z,2024-10-14T13:00:00Z,,B19,Planned - Future,wind_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791151,791151,REMIT,48X000000000065T-NGET-RMT-00005012,2,2024-10-14T08:31:10Z,2024-10-14T09:30:20Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CENPB,48X000000000065T,E_PETEM1,,PETEM1,48WSTN00000PETEV,,10YGB----------A,Other,240.0,120.0,120.0,Dismissed,2024-10-14T11:30:00Z,2024-10-17T04:00:00Z,,Nozzle replacement,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,790612,790612,REMIT,48X000000000263P-NGET-RMT-00009490,4,2024-10-09T15:04:10Z,2024-10-09T15:03:42Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,SWEL001,A0018786K.IE,T_SGRWO-5,,T_SGRWO-5,48W00000SGRWO-5D,N,10YGB----------A,Wind Offshore,80.0,0.0,80.0,Active,2024-10-14T11:30:00Z,2024-10-14T13:00:00Z,,B19,Planned - Future,wind_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791171,791171,REMIT,48X000000000277E-NGET-RMT-00005028,2,2024-10-14T11:18:09Z,2024-10-14T12:17:14Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,FDUN1,48X000000000277E,E_VKING-2,,VKING-2,48W00000VKING-2O,,10YGB----------A,Fossil Gas,45.0,0.0,45.0,Dismissed,2024-10-14T11:30:00Z,2024-10-14T14:00:00Z,,Planned Shutdown,,thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791166,791166,REMIT,48X000000000045Z-NGET-RMT-00132887,2,2024-10-14T10:34:09Z,2024-10-14T10:33:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,WESTBURB,48X000000000045Z,T_WBURB-2,Production,WBURB-2,48W00000WBURB-27,B1,10YGB----------A,Fossil Gas,450.0,420.0,30.0,Active,2024-10-14T12:00:00Z,2024-10-14T16:30:00Z,,Unplanned,"
",thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791219,791219,REMIT,48X000000000277E-NGET-RMT-00005031,2,2024-10-14T14:31:09Z,2024-10-14T15:30:03Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,FDUN1,48X000000000277E,E_VKING-2,,VKING-2,48W00000VKING-2O,,10YGB----------A,Fossil Gas,45.0,0.0,45.0,Inactive,2024-10-14T12:30:00Z,2024-10-14T14:30:00Z,,Planned Shutdown,,thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,790613,790613,REMIT,48X000000000263P-NGET-RMT-00009486,5,2024-10-09T15:05:09Z,2024-10-09T15:04:24Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,SWEL001,A0018786K.IE,T_SGRWO-1,,T_SGRWO-1,48W00000SGRWO-1L,N,10YGB----------A,Wind Offshore,300.0,0.0,300.0,Active,2024-10-14T13:00:00Z,2024-10-14T14:30:00Z,,B19,Planned - Future,wind_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,790614,790614,REMIT,48X000000000263P-NGET-RMT-00009487,5,2024-10-09T15:06:10Z,2024-10-09T15:05:04Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,SWEL001,A0018786K.IE,T_SGRWO-2,,T_SGRWO-2,48W00000SGRWO-2J,N,10YGB----------A,Wind Offshore,80.0,0.0,80.0,Active,2024-10-14T13:00:00Z,2024-10-14T14:30:00Z,,B19,Planned - Future,wind_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791205,791205,REMIT,48X000000000277E-NGET-RMT-00005027,2,2024-10-14T14:01:10Z,2024-10-14T15:00:06Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,FDUN1,48X000000000277E,E_EXETR-2,,EXETR-2,48W00000EXETR-2J,,10YGB----------A,Fossil Gas,45.0,0.0,45.0,Inactive,2024-10-14T13:30:00Z,2024-10-14T14:00:00Z,,Planned Shutdown,,thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791229,791229,REMIT,48X0000000003210-NGET-RMT-00118868,4,2024-10-14T15:33:10Z,2024-10-14T16:32:17Z,UnavailabilitiesOfElectricityFacilities,Actual Availablity of Generation Unit,Production unavailability,Unplanned,ROBINRIG,48X0000000003210,T_RREW-1,Production,RREW-1,48W000000RREW-14,,10YGB----------A,Wind Offshore,90.0,0.0,75.0,Inactive,2024-10-14T14:01:59Z,2024-10-14T15:32:00Z,,Planned Outage,Status changed to Completed,wind_unavailability,"[{'startTime': '2024-10-14T14:01:59Z', 'endTime': '2024-10-14T14:01:59Z', 'capacity': 75.0}, {'startTime': '2024-10-14T14:01:59Z', 'endTime': '2024-10-14T14:02:00Z', 'capacity': 0.0}, {'startTime': '2024-10-14T14:02:00Z', 'endTime': '2024-10-14T15:29:24Z', 'capacity': 0.0}, {'startTime': '2024-10-14T15:29:24Z', 'endTime': '2024-10-14T15:31:04Z', 'capacity': 50.0}, {'startTime': '2024-10-14T15:31:04Z', 'endTime': '2024-10-14T15:32:00Z', 'capacity': 78.0}]"
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791175,791175,REMIT,48X000000000283J-NGET-RMT-00038932,2,2024-10-14T11:19:09Z,2024-10-14T12:18:50Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,SPGEN01,48X000000000283J,T_RYHPS-1,,RYHPS-1,48W00000RYHPS-1J,,10YGB----------A,Fossil Gas,715.0,455.0,260.0,Dismissed,2024-10-14T14:30:00Z,2024-10-14T15:30:00Z,,Ambient,,thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791228,791228,REMIT,48X000000000065T-NGET-RMT-00005024,2,2024-10-14T15:31:18Z,2024-10-14T16:30:02Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CENPB,48X000000000065T,E_PETEM1,,PETEM1,48WSTN00000PETEV,,10YGB----------A,Other,240.0,0.0,240.0,Inactive,2024-10-14T15:00:00Z,2024-10-14T15:30:00Z,,Nozzle replacement,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791153,791153,REMIT,48X000000000065T-NGET-RMT-00005023,2,2024-10-14T08:33:09Z,2024-10-14T09:32:13Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CENPB,48X000000000065T,E_PETEM1,,PETEM1,48WSTN00000PETEV,,10YGB----------A,Other,240.0,120.0,120.0,Dismissed,2024-10-14T15:00:00Z,2024-10-17T04:00:00Z,,Nozzle replacement,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791236,791236,REMIT,48X000000000277E-NGET-RMT-00005036,2,2024-10-14T16:10:11Z,2024-10-14T17:09:41Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Unplanned,FDUN1,48X000000000277E,E_VKING-2,,VKING-2,48W00000VKING-2O,,10YGB----------A,Fossil Gas,45.0,0.0,45.0,Dismissed,2024-10-14T15:00:00Z,2024-10-14T19:30:00Z,,Plant Fault,,thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791241,791241,REMIT,48X000000000277E-NGET-RMT-00005037,2,2024-10-14T16:30:13Z,2024-10-14T17:30:02Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Unplanned,FDUN1,48X000000000277E,E_VKING-2,,VKING-2,48W00000VKING-2O,,10YGB----------A,Fossil Gas,45.0,0.0,45.0,Inactive,2024-10-14T15:00:00Z,2024-10-14T16:30:00Z,,Plant Fault,,thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791248,791248,REMIT,48X000000000065T-NGET-RMT-00005033,2,2024-10-14T18:43:09Z,2024-10-14T19:42:29Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CENPB,48X000000000065T,E_PETEM1,,PETEM1,48WSTN00000PETEV,,10YGB----------A,Other,240.0,0.0,240.0,Dismissed,2024-10-14T15:30:00Z,2024-10-14T23:00:00Z,,Nozzle replacement,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791251,791251,REMIT,48X000000000065T-NGET-RMT-00005038,2,2024-10-14T19:01:10Z,2024-10-14T20:00:03Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Unplanned,CENPB,48X000000000065T,E_PETEM1,,PETEM1,48WSTN00000PETEV,,10YGB----------A,Other,240.0,0.0,240.0,Inactive,2024-10-14T15:30:00Z,2024-10-14T19:00:00Z,,Nozzle replacement,,other_unavailability_or_capacity_change,
